BOOK_ID,Date,first_name,last_name,title,search_url,error_type
1657,1875,Harriet,Parr,This Workaday World,"https://archive.org/details/texts?&and[]=This%20Workaday%20World&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parr""",No result
1662,1863,Harriet,Parr,Annis Warleighs Fortunes,"https://archive.org/details/texts?&and[]=Annis%20Warleighs%20Fortunes&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parr""",No result
1663,1868,Harriet,Parr,Basil Godfreys Caprice,"https://archive.org/details/texts?&and[]=Basil%20Godfreys%20Caprice&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parr""",No result
1664,1872,Harriet,Parr,Country Stories Old And New In Prose And Verse,"https://archive.org/details/texts?&and[]=Country%20Stories%20Old%20And%20New%20In%20Prose%20And%20Verse&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Parr""",No result
1673,1843,William,Lennox,The Tufthunter,"https://archive.org/details/texts?&and[]=The%20Tufthunter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lennox""",No result
1675,1841,Charles,Lever,Charles Omalley The Irish Dragoon,"https://archive.org/details/texts?&and[]=Charles%20Omalley%20The%20Irish%20Dragoon&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lever""",No result
1674,1844,Charles,Lever,Arthur Oleary His Wanderings And Ponderings In Many Lands,"https://archive.org/details/texts?&and[]=Arthur%20Oleary%20His%20Wanderings%20And%20Ponderings%20In%20Many%20Lands&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lever""",No result
1692,1894,Helen,Pugh,Hooks Of Steel,"https://archive.org/details/texts?&and[]=Hooks%20Of%20Steel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pugh""",No result
1703,1891,Caroline,Lindsay,Berthas Earl A Novel,"https://archive.org/details/texts?&and[]=Berthas%20Earl%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lindsay""",No result
1709,1843,George,Lippard,Adrian The Neophyte,"https://archive.org/details/texts?&and[]=Adrian%20The%20Neophyte&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1710,1848,George,Lippard,Bel Of Prairie Eden A Romance Of Mexico,"https://archive.org/details/texts?&and[]=Bel%20Of%20Prairie%20Eden%20A%20Romance%20Of%20Mexico&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1713,1849,George,Lippard,Memoirs Of A Preacher A Revelation Of The Church And The Home,"https://archive.org/details/texts?&and[]=Memoirs%20Of%20A%20Preacher%20A%20Revelation%20Of%20The%20Church%20And%20The%20Home&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1715,1843,George,Lippard,The Battleday Of Germantown,"https://archive.org/details/texts?&and[]=The%20Battleday%20Of%20Germantown&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1716,1850,George,Lippard,The Killers A Narrative Of Real Life In Philadelphia,"https://archive.org/details/texts?&and[]=The%20Killers%20A%20Narrative%20Of%20Real%20Life%20In%20Philadelphia&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1711,1844,George,Lippard,Herbert Tracy Or The Legend Of The Black Rangers A Romanceof The Battlefield Of Germantown,"https://archive.org/details/texts?&and[]=Herbert%20Tracy%20Or%20The%20Legend%20Of%20The%20Black%20Rangers%20A%20Romanceof%20The%20Battlefield%20Of%20Germantown&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1717,1844,George,Lippard,The Ladye Annabel Or The Doom Of The Poisoner A Romance,"https://archive.org/details/texts?&and[]=The%20Ladye%20Annabel%20Or%20The%20Doom%20Of%20The%20Poisoner%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1718,1849,George,Lippard,The Man With The Mask A Sequel To The Memoirs Of A Preacher Arevelation Of The Church And The Home,"https://archive.org/details/texts?&and[]=The%20Man%20With%20The%20Mask%20A%20Sequel%20To%20The%20Memoirs%20Of%20A%20Preacher%20Arevelation%20Of%20The%20Church%20And%20The%20Home&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1719,1847,George,Lippard,The Rose Of Wissahikon Or The Fourth Of July 1776 A Romance Embracing The Secret History Of The Declaration Of Independence,"https://archive.org/details/texts?&and[]=The%20Rose%20Of%20Wissahikon%20Or%20The%20Fourth%20Of%20July%201776%20A%20Romance%20Embracing%20The%20Secret%20History%20Of%20The%20Declaration%20Of%20Independence&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lippard""",No result
1728,1864,Arthur,Locker,Sir Goodwins Folly A Story Of The Year 1795,"https://archive.org/details/texts?&and[]=Sir%20Goodwins%20Folly%20A%20Story%20Of%20The%20Year%201795&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Locker""",No result
1734,1853,Catharine,Long,The First Lieutenants Story,"https://archive.org/details/texts?&and[]=The%20First%20Lieutenants%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Long""",No result
1739,1864,Augustus,Longstreet,Master William Mitten Or A Youth Of Brilliant Talents Who Was Ruined By Bad Luck,"https://archive.org/details/texts?&and[]=Master%20William%20Mitten%20Or%20A%20Youth%20Of%20Brilliant%20Talents%20Who%20Was%20Ruined%20By%20Bad%20Luck&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Longstreet""",No result
1742,1837,Samuel,Lover,Rory Omore A National Romance,"https://archive.org/details/texts?&and[]=Rory%20Omore%20A%20National%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lover""",No result
1746,1887,Ada,Bayly,Knighterrant,"https://archive.org/details/texts?&and[]=Knighterrant&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bayly""",No result
1748,1880,Ada,Bayly,We Two A Novel,"https://archive.org/details/texts?&and[]=We%20Two%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bayly""",No result
1747,1894,Ada,Bayly,To Right The Wrong,"https://archive.org/details/texts?&and[]=To%20Right%20The%20Wrong&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bayly""",No result
1749,1856,Max,Lyle,Fair Oaks Or The Experiences Of Arnold Osborne Md,"https://archive.org/details/texts?&and[]=Fair%20Oaks%20Or%20The%20Experiences%20Of%20Arnold%20Osborne%20Md&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lyle""",No result
1751,1892,Arthur,Lynch,Approaches The Poor Scholars Quest Of A Mecca A Novel,"https://archive.org/details/texts?&and[]=Approaches%20The%20Poor%20Scholars%20Quest%20Of%20A%20Mecca%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lynch""",No result
1754,1803,M,Lyttleton,La Belle Sauvage Or A Progress Through The Beaumonde,"https://archive.org/details/texts?&and[]=La%20Belle%20Sauvage%20Or%20A%20Progress%20Through%20The%20Beaumonde&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lyttleton""",No result
1760,1849,Rosina,Lytton,The Peers Daughters A Novel,"https://archive.org/details/texts?&and[]=The%20Peers%20Daughters%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lytton""",No result
1761,1852,Rosina,Lytton,The School For Husbands Or Molieres Life And Times,"https://archive.org/details/texts?&and[]=The%20School%20For%20Husbands%20Or%20Molieres%20Life%20And%20Times&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lytton""",No result
1781,1824,Felix,MacDonogh,The Highlanders A Tale,"https://archive.org/details/texts?&and[]=The%20Highlanders%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""MacDonogh""",No result
1782,1831,James,McHenry,Meredith Or The Mystery Of The Meschianza A Tale Of The American Revolution,"https://archive.org/details/texts?&and[]=Meredith%20Or%20The%20Mystery%20Of%20The%20Meschianza%20A%20Tale%20Of%20The%20American%20Revolution&and[]=mediatype%3A%22texts%22&and[]=creator%3A""McHenry""",No result
1783,1830,James,McHenry,The Betrothed Of Wyoming,"https://archive.org/details/texts?&and[]=The%20Betrothed%20Of%20Wyoming&and[]=mediatype%3A%22texts%22&and[]=creator%3A""McHenry""",No result
1788,1841,Catherine,Maberly,The Lovematch A Novel,"https://archive.org/details/texts?&and[]=The%20Lovematch%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Maberly""",No result
1800,1872,George,MacDonald,The Vicars Daughter An Autobiographical Story,"https://archive.org/details/texts?&and[]=The%20Vicars%20Daughter%20An%20Autobiographical%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""MacDonald""",No result
1801,1886,George,MacDonald,Whats Mines Mine,"https://archive.org/details/texts?&and[]=Whats%20Mines%20Mine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""MacDonald""",No result
1811,1795,Anna,Mackenzie,Mysteries Elucidated By Am Mackenzie,"https://archive.org/details/texts?&and[]=Mysteries%20Elucidated%20By%20Am%20Mackenzie&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mackenzie""",No result
1820,1827,William,Maginn,The Military Sketchbook Reminiscences Of Seventeen Years In The Service Abroad And At Home,"https://archive.org/details/texts?&and[]=The%20Military%20Sketchbook%20Reminiscences%20Of%20Seventeen%20Years%20In%20The%20Service%20Abroad%20And%20At%20Home&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Maginn""",No result
1826,1882,Mary,Harrison,Mrs Lorimer A Sketch In Black And White,"https://archive.org/details/texts?&and[]=Mrs%20Lorimer%20A%20Sketch%20In%20Black%20And%20White&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Harrison""",No result
1829,1885,Mary,Harrison,Colonel Enderbys Wife A Novel,"https://archive.org/details/texts?&and[]=Colonel%20Enderbys%20Wife%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Harrison""",No result
1840,1879,Mary,Marks,All The Worlds A Stage A Novel,"https://archive.org/details/texts?&and[]=All%20The%20Worlds%20A%20Stage%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Marks""",No result
1851,1869,Florence,Marryat,Vxxronique A Romance,"https://archive.org/details/texts?&and[]=Vxxronique%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Marryat""",No result
1868,1855,Anne,Marsh,The Heiress Of Haughton Or The Mothers Secret,"https://archive.org/details/texts?&and[]=The%20Heiress%20Of%20Haughton%20Or%20The%20Mothers%20Secret&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Marsh""",No result
1876,1893,Herbert,Martin,A Girls Past A Novel,"https://archive.org/details/texts?&and[]=A%20Girls%20Past%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Martin""",No result
1880,1845,Harriet,Martineau,Forest And Gamelaw Tales,"https://archive.org/details/texts?&and[]=Forest%20And%20Gamelaw%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Martineau""",No result
1887,1798,Mary,Young,Rosemount Castle Or False Report,"https://archive.org/details/texts?&and[]=Rosemount%20Castle%20Or%20False%20Report&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Young""",No result
1891,1878,Helen,Reeves,Cherry Ripe A Romance,"https://archive.org/details/texts?&and[]=Cherry%20Ripe%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Reeves""",No result
1892,1875,Helen,Reeves,Comin Thro The Rye A Novel,"https://archive.org/details/texts?&and[]=Comin%20Thro%20The%20Rye%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Reeves""",No result
1893,1884,Helen,Reeves,Eyres Acquittal A Sequel To Story Of A Sin,"https://archive.org/details/texts?&and[]=Eyres%20Acquittal%20A%20Sequel%20To%20Story%20Of%20A%20Sin&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Reeves""",No result
1896,1845,Cornelius,Mathews,Big Abel And The Little Manhattan,"https://archive.org/details/texts?&and[]=Big%20Abel%20And%20The%20Little%20Manhattan&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mathews""",No result
1898,1842,Cornelius,Mathews,The Career Of Puffer Hopkins,"https://archive.org/details/texts?&and[]=The%20Career%20Of%20Puffer%20Hopkins&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mathews""",No result
1904,1866,Janet,Maughan,The Coheiress A Novel,"https://archive.org/details/texts?&and[]=The%20Coheiress%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Maughan""",No result
1906,1873,Thomasine,Maunsell,Legends Of The Jacobite Wars Katharine Fairfax Isma Oneil,"https://archive.org/details/texts?&and[]=Legends%20Of%20The%20Jacobite%20Wars%20Katharine%20Fairfax%20Isma%20Oneil&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Maunsell""",No result
1912,1869,Justin,McCarthy,My Enemys Daughter A Novel,"https://archive.org/details/texts?&and[]=My%20Enemys%20Daughter%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""McCarthy""",No result
1952,1862,Eliza,Meteyard,The Lady Herberts Gentlewomen,"https://archive.org/details/texts?&and[]=The%20Lady%20Herberts%20Gentlewomen&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Meteyard""",No result
1951,1822,,,Isnt It Odd,https://archive.org/details/texts?&and[]=Isnt%20It%20Odd&and[]=mediatype%3A%22texts%22,No result
1966,1866,George,Mills,The Beggars Benison Or A Hero Without A Name But With An Aim A Clydesdale Story,"https://archive.org/details/texts?&and[]=The%20Beggars%20Benison%20Or%20A%20Hero%20Without%20A%20Name%20But%20With%20An%20Aim%20A%20Clydesdale%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mills""",No result
1973,1811,Isaac,Mitchell,A Short Account Of The Courtship Of Alonzo And Melissa,"https://archive.org/details/texts?&and[]=A%20Short%20Account%20Of%20The%20Courtship%20Of%20Alonzo%20And%20Melissa&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mitchell""",No result
1974,1811,Isaac,Mitchell,The Asylum Or Alonzo And Melissa An American Tale Foundedon Fact,"https://archive.org/details/texts?&and[]=The%20Asylum%20Or%20Alonzo%20And%20Melissa%20An%20American%20Tale%20Foundedon%20Fact&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mitchell""",No result
2004,1827,Sydney,Morgan,The Obriens And The Oflahertys A National Tale,"https://archive.org/details/texts?&and[]=The%20Obriens%20And%20The%20Oflahertys%20A%20National%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Morgan""",No result
2018,1888,Louise,Moulton,Some Womens Hearts,"https://archive.org/details/texts?&and[]=Some%20Womens%20Hearts&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Moulton""",No result
2024,1879,Alan,Muir,Childrens Children A Story Of Two Generations,"https://archive.org/details/texts?&and[]=Childrens%20Children%20A%20Story%20Of%20Two%20Generations&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Muir""",No result
2030,1881,David,Murray,Josephs Coat,"https://archive.org/details/texts?&and[]=Josephs%20Coat&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Murray""",No result
2033,1892,David,Murray,Times Revenge,"https://archive.org/details/texts?&and[]=Times%20Revenge&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Murray""",No result
2036,1849,Hamilton,Murray,Lxxonie Vermont A Story Of The Present Time,"https://archive.org/details/texts?&and[]=Lxxonie%20Vermont%20A%20Story%20Of%20The%20Present%20Time&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Murray""",No result
2038,1872,Henry,Lane,Geralds Ordeal A Novel,"https://archive.org/details/texts?&and[]=Geralds%20Ordeal%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lane""",No result
2039,1844,Charles,Murray,The Prairiebird,"https://archive.org/details/texts?&and[]=The%20Prairiebird&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Murray""",No result
2041,1848,Peter,Myers,Ellen Welles Or The Siege Of Fort Stanwix A Tale Of The Revolution,"https://archive.org/details/texts?&and[]=Ellen%20Welles%20Or%20The%20Siege%20Of%20Fort%20Stanwix%20A%20Tale%20Of%20The%20Revolution&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Myers""",No result
2044,1854,Peter,Myers,The Misers Heir Or The Young Millionaire And Ellen Wellesor The Siege Of Fort Stanwix,"https://archive.org/details/texts?&and[]=The%20Misers%20Heir%20Or%20The%20Young%20Millionaire%20And%20Ellen%20Wellesor%20The%20Siege%20Of%20Fort%20Stanwix&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Myers""",No result
2051,1833,Erskine,Neale,Whychcotte Of St Johns Or The Court The Camp The Quarterdeck And The Cloister,"https://archive.org/details/texts?&and[]=Whychcotte%20Of%20St%20Johns%20Or%20The%20Court%20The%20Camp%20The%20Quarterdeck%20And%20The%20Cloister&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Neale""",No result
2055,1881,Mary,Needell,Julian Karslakes Secret A Novel,"https://archive.org/details/texts?&and[]=Julian%20Karslakes%20Secret%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Needell""",No result
2054,1834,William,Neale,Will Watch From The Autobiography Of A British Officer,"https://archive.org/details/texts?&and[]=Will%20Watch%20From%20The%20Autobiography%20Of%20A%20British%20Officer&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Neale""",No result
2059,1866,Isabella,Harwood,Carleton Grange A Novel,"https://archive.org/details/texts?&and[]=Carleton%20Grange%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Harwood""",No result
2060,1804,Mary,Neri,The Eve Of Sanpietro A Tale,"https://archive.org/details/texts?&and[]=The%20Eve%20Of%20Sanpietro%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Neri""",No result
2063,1879,John,Newall,Natures Nobility A Novel,"https://archive.org/details/texts?&and[]=Natures%20Nobility%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Newall""",No result
2070,1875,Augusta,Noel,Owen Gwynnes Great Work,"https://archive.org/details/texts?&and[]=Owen%20Gwynnes%20Great%20Work&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Noel""",No result
2071,1890,Ad?le,Smith,A Railway Foundling,"https://archive.org/details/texts?&and[]=A%20Railway%20Foundling&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smith""",No result
2083,1891,William,Norris,Mr Chaines Sons A Novel,"https://archive.org/details/texts?&and[]=Mr%20Chaines%20Sons%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Norris""",No result
2082,1891,William,Norris,Miss Wentworths Idea A Novel,"https://archive.org/details/texts?&and[]=Miss%20Wentworths%20Idea%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Norris""",No result
2086,1997,William,Norris,Saint Anns A Novel,"https://archive.org/details/texts?&and[]=Saint%20Anns%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Norris""",No result
2088,1886,William,Norris,A Bachelors Blunder,"https://archive.org/details/texts?&and[]=A%20Bachelors%20Blunder&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Norris""",No result
2096,1835,Caroline,Norton,The Wife And Womans Reward,"https://archive.org/details/texts?&and[]=The%20Wife%20And%20Womans%20Reward&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Norton""",No result
2103,1867,Kathleen,OMeara,A Womans Trials,"https://archive.org/details/texts?&and[]=A%20Womans%20Trials&and[]=mediatype%3A%22texts%22&and[]=creator%3A""OMeara""",No result
2104,1888,Kathleen,OMeara,Narka A Novel,"https://archive.org/details/texts?&and[]=Narka%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""OMeara""",No result
2105,1850,Eleanor,OReilly,Phoebes Fortunes,"https://archive.org/details/texts?&and[]=Phoebes%20Fortunes&and[]=mediatype%3A%22texts%22&and[]=creator%3A""OReilly""",No result
2106,1858,Fitz,OBrien,The Diamond Lens,"https://archive.org/details/texts?&and[]=The%20Diamond%20Lens&and[]=mediatype%3A%22texts%22&and[]=creator%3A""OBrien""",No result
2109,1816,,Unknown,Uncle Tweazy And His Quizzical Neighbours A Comisatiric Novel,https://archive.org/details/texts?&and[]=Uncle%20Tweazy%20And%20His%20Quizzical%20Neighbours%20A%20Comisatiric%20Novel&and[]=mediatype%3A%22texts%22,No result
2108,1819,Adelaide,OKeeffe,Dudley,"https://archive.org/details/texts?&and[]=Dudley&and[]=mediatype%3A%22texts%22&and[]=creator%3A""OKeeffe""",No result
2112,1869,Caroline,Okeden,Philip Vaughans Marriage A Novel,"https://archive.org/details/texts?&and[]=Philip%20Vaughans%20Marriage%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Okeden""",No result
2111,1866,Caroline,Okeden,Felicias Dowry,"https://archive.org/details/texts?&and[]=Felicias%20Dowry&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Okeden""",No result
2114,1838,Matthew,Barker,Topsailsheet Blocks Or The Naval Foundling,"https://archive.org/details/texts?&and[]=Topsailsheet%20Blocks%20Or%20The%20Naval%20Foundling&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Barker""",No result
2123,1877,Margaret,Oliphant,Carit��,"https://archive.org/details/texts?&and[]=Carit%EF%BF%BD%EF%BF%BD&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Oliphant""",No result
2148,1890,Margaret,Oliphant,The Dukes Daughter And The Fugitives,"https://archive.org/details/texts?&and[]=The%20Dukes%20Daughter%20And%20The%20Fugitives&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Oliphant""",No result
2154,1869,Margaret,Oliphant,The Ministers Wife,"https://archive.org/details/texts?&and[]=The%20Ministers%20Wife&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Oliphant""",No result
2162,1884,Margaret,Oliphant,The Wizards Son A Novel,"https://archive.org/details/texts?&and[]=The%20Wizards%20Son%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Oliphant""",No result
2168,1877,John,Ollive,Rothery Selfert Qc,"https://archive.org/details/texts?&and[]=Rothery%20Selfert%20Qc&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ollive""",No result
2176,1816,Amelia,Opie,Valentines Eve,"https://archive.org/details/texts?&and[]=Valentines%20Eve&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Opie""",No result
2177,1807,Anne,Ormsby,The Soldiers Family Or Guardian Genii A Romance In 4 Vol,"https://archive.org/details/texts?&and[]=The%20Soldiers%20Family%20Or%20Guardian%20Genii%20A%20Romance%20In%204%20Vol&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ormsby""",No result
2178,1878,Meta,Orred,Honours Worth Or The Cost Of A Vow A Novel,"https://archive.org/details/texts?&and[]=Honours%20Worth%20Or%20The%20Cost%20Of%20A%20Vow%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Orred""",No result
2180,1877,Maria,Ram,Ariadnx_ The Story Of A Dream,"https://archive.org/details/texts?&and[]=Ariadnx_%20The%20Story%20Of%20A%20Dream&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2181,1872,Maria,Ram,Follefarine,"https://archive.org/details/texts?&and[]=Follefarine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2182,1878,Maria,Ram,Friendship A Story,"https://archive.org/details/texts?&and[]=Friendship%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2183,1886,Maria,Ram,Guilderoy,"https://archive.org/details/texts?&and[]=Guilderoy&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2184,1882,Maria,Ram,In Maremma A Story,"https://archive.org/details/texts?&and[]=In%20Maremma%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2185,1880,Maria,Ram,Moths A Novel,"https://archive.org/details/texts?&and[]=Moths%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2186,1884,Maria,Ram,Princess Napraxine,"https://archive.org/details/texts?&and[]=Princess%20Napraxine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2187,1870,Maria,Ram,Puck His Vicissitudes Adventures Observations Conclusions Friendships And Philosophies,"https://archive.org/details/texts?&and[]=Puck%20His%20Vicissitudes%20Adventures%20Observations%20Conclusions%20Friendships%20And%20Philosophies&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2188,1875,Maria,Ram,Signa A Story,"https://archive.org/details/texts?&and[]=Signa%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2189,1865,Maria,Ram,Strathmore A Romance,"https://archive.org/details/texts?&and[]=Strathmore%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2190,1890,Maria,Ram,Syrlin,"https://archive.org/details/texts?&and[]=Syrlin&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2191,1892,Maria,Ram,The Tower Of Taddeo,"https://archive.org/details/texts?&and[]=The%20Tower%20Of%20Taddeo&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2192,1869,Maria,Ram,Tricotrin The Story Of A Waif And Stray,"https://archive.org/details/texts?&and[]=Tricotrin%20The%20Story%20Of%20A%20Waif%20And%20Stray&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2193,1867,Maria,Ram,Under Two Flags A Story Of The Household And The Desert,"https://archive.org/details/texts?&and[]=Under%20Two%20Flags%20A%20Story%20Of%20The%20Household%20And%20The%20Desert&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ram""",No result
2202,1859,Julia,Pardoe,A Lifestruggle,"https://archive.org/details/texts?&and[]=A%20Lifestruggle&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pardoe""",No result
2216,1832,James,Paulding,Childe Roeliffs Pilgrimage A Travelling Legend,"https://archive.org/details/texts?&and[]=Childe%20Roeliffs%20Pilgrimage%20A%20Travelling%20Legend&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding""",No result
2218,1825,James,Paulding,John Bull In America Or The New Munchause,"https://archive.org/details/texts?&and[]=John%20Bull%20In%20America%20Or%20The%20New%20Munchause&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding""",No result
2219,1832,James,Paulding,Selim The Benefactor Of Mankind,"https://archive.org/details/texts?&and[]=Selim%20The%20Benefactor%20Of%20Mankind&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Paulding""",No result
2233,1872,James,Payn,Cecils Tryst A Novel,"https://archive.org/details/texts?&and[]=Cecils%20Tryst%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn""",No result
2238,1878,James,Payn,Less Black Than Were Painted,"https://archive.org/details/texts?&and[]=Less%20Black%20Than%20Were%20Painted&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn""",No result
2242,1884,James,Payn,The Canons Ward,"https://archive.org/details/texts?&and[]=The%20Canons%20Ward&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn""",No result
2248,1875,James,Payn,Walters Word A Novel,"https://archive.org/details/texts?&and[]=Walters%20Word%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn""",No result
2255,1889,Frances,Peard,Pauls Sister,"https://archive.org/details/texts?&and[]=Pauls%20Sister&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Peard""",No result
2261,1861,,Pemberton,The Worlds Furniture A Novel,"https://archive.org/details/texts?&and[]=The%20Worlds%20Furniture%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Pemberton""",No result
2270,1894,Eden,Phillpotts,Some Everyday Folks,"https://archive.org/details/texts?&and[]=Some%20Everyday%20Folks&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Phillpotts""",No result
